,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
2212,Filippo Bandinelli,29,29/03/1995,Serie A,2022/2023,Midfielder,Empoli,Italy,6.68,2284,1188,1096,35,18,17,2,1,1,0,0,0,0,0,9,6,3,25,13,12,10,0,0.08,0.0,0.08,0.08,0.08,1142,0.99,91,65,228,0,0.39,6.68,0.0,35.87,26.0,910.0,20.31,711.0,28.03,0.89,31.0,2.63,2.05,1.49,52.0,0.8,0.0,0.49,0.34,0.0,8.5,0.67,0.29,1.0,0.2,0.29,17.0,0.49,7.0,0.28,10.0,0.39,17.0,0.67,92.0,3.63,1.22,35.0,1.38,12.0,0.47,34.29,0.0,0.0,0.0,0.0,0.0,78.13,41.18,0.69,0.95,24.0,0.0,0.0,0.2,0.28,7.0,1.11,1.54,39.0,1.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,37.0,1.06,1.46,2.09,1.51,53.0,10.0,0.39,10.13,7.34,257.0,111.0,4.38,3.17,43.19,28.0,1.1,29.35,27.0,0.77,1.06,0.0
2220,Flavius Daniliuc,22,27/04/2001,Serie A,2022/2023,Defender,Salernitana,Austria,7.02,2199,1021,1178,27,13,14,0,0,0,2,1,1,0,0,4,3,1,37,15,22,9,0,0.08,0.08,0.0,0.0,0.0,0,1.51,59,81,244,1100,0.37,7.02,0.07,46.35,42.96,1117.0,37.0,962.0,39.92,0.27,7.0,0.0,2.2,2.04,53.0,0.15,0.0,1.08,0.08,0.0,0.0,0.33,0.15,0.19,0.15,1.54,8.0,0.31,4.0,0.17,4.0,0.17,28.0,1.16,0.0,0.0,0.29,5.0,0.21,2.0,0.08,40.0,0.0,0.0,0.0,0.0,0.0,86.12,50.0,0.77,0.83,20.0,0.0,0.0,0.5,0.54,13.0,2.69,2.9,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.15,0.17,1.37,1.27,33.0,40.0,1.66,7.76,7.19,187.0,99.0,4.11,3.81,52.94,4.0,0.17,0.0,0.0,0.0,0.0,0.0
2223,Francesco Acerbi,36,10/02/1988,Serie A,2022/2023,Defender,Inter Milan,Italy,7.06,2417,1230,1187,31,15,16,0,0,0,2,1,1,0,0,11,6,5,25,11,14,4,0,0.07,0.07,0.0,0.0,0.0,0,0.93,97,78,604,1209,0.15,7.06,0.06,59.32,51.39,1593.0,46.03,1427.0,53.14,0.52,16.0,0.71,1.27,1.1,34.0,0.19,0.0,1.32,0.23,0.0,0.0,0.41,0.29,0.35,0.06,2.55,11.0,0.35,2.0,0.07,9.0,0.34,41.0,1.53,22.0,0.82,0.6,11.0,0.41,7.0,0.26,63.64,0.0,0.0,0.0,0.0,0.0,89.58,18.18,0.23,0.26,7.0,0.0,0.0,0.58,0.67,18.0,2.48,2.87,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.07,0.06,2.0,0.0,0.0,13.0,0.42,0.48,0.6,0.52,16.0,79.0,2.94,7.78,6.74,209.0,133.0,4.95,4.29,63.64,6.0,0.22,18.18,4.0,0.13,0.15,0.0
2225,Francesco Caputo,36,06/08/1987,Serie A,2022/2023,Forward,Empoli,Italy,6.69,2819,1343,1476,36,18,18,6,4,2,4,1,3,2,0,6,3,3,42,18,24,1,0,0.32,0.13,0.19,0.27,0.12,470,1.34,67,78,2819,705,0.03,6.69,0.11,17.72,15.42,555.0,11.11,400.0,12.77,0.78,28.0,0.25,0.16,0.14,5.0,1.06,0.0,0.08,0.11,0.0,7.17,1.37,0.58,0.47,0.61,0.64,43.0,1.19,22.0,0.7,21.0,0.67,3.0,0.1,9.0,0.29,0.89,17.0,0.54,4.0,0.13,23.53,0.0,0.0,0.0,0.0,0.0,72.07,51.16,0.14,0.16,5.0,2.0,0.0,0.06,0.06,2.0,0.31,0.35,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.03,0.03,0.0,0.0,0.0,1.09,0.94,34.0,0.0,13.95,46.0,1.28,1.47,0.57,0.5,18.0,23.0,0.73,6.32,5.5,198.0,78.0,2.49,2.17,39.39,38.0,1.21,11.11,1.0,0.03,0.03,0.0
2234,Gabriel Strefezza,27,18/04/1997,Serie A,2022/2023,Forward,Lecce,Brazil,7.03,2463,1418,1045,35,18,17,8,5,3,4,2,2,2,1,6,2,4,34,19,15,5,0,0.44,0.15,0.29,0.32,0.26,308,1.24,72,70,493,616,0.18,7.03,0.11,26.86,21.0,735.0,14.51,508.0,18.56,1.4,49.0,3.43,1.9,1.49,52.0,1.97,0.0,0.46,0.97,0.0,5.62,1.64,0.77,2.17,0.51,0.49,45.0,1.29,18.0,0.66,27.0,0.99,16.0,0.58,120.0,4.38,1.79,76.0,2.78,34.0,1.24,44.74,0.0,0.0,0.0,0.0,0.0,69.12,40.0,0.66,0.84,23.0,2.0,1.0,0.09,0.11,3.0,0.29,0.37,10.0,1.0,0.04,0.03,0.0,3.0,1.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,71.0,2.03,2.59,1.86,1.46,51.0,17.0,0.62,14.54,11.37,398.0,174.0,6.36,4.97,43.72,69.0,2.52,24.17,29.0,0.83,1.06,0.0
2252,Gianluca Caprari,30,30/07/1993,Serie A,2022/2023,Forward,Monza,Italy,6.84,2466,1284,1182,37,19,18,5,1,4,2,2,0,1,0,10,5,5,41,18,23,7,0,0.26,0.07,0.18,0.07,0.3,493,1.5,60,67,352,1233,0.26,6.84,0.05,36.33,26.89,995.0,22.38,828.0,30.23,0.84,31.0,2.08,0.58,0.43,16.0,0.95,0.0,0.22,1.0,0.0,6.4,1.17,0.49,2.24,0.38,0.19,32.0,0.86,14.0,0.51,18.0,0.66,8.0,0.29,77.0,2.81,1.13,83.0,3.03,37.0,1.35,44.58,0.0,0.0,0.0,0.0,0.0,83.22,43.75,0.49,0.66,18.0,1.0,0.0,0.03,0.04,1.0,0.08,0.11,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.24,9.0,0.0,15.62,50.0,1.35,1.83,1.24,0.92,34.0,7.0,0.26,9.64,7.14,264.0,110.0,4.02,2.97,41.67,35.0,1.28,27.27,21.0,0.57,0.77,0.0
2255,Gianluca Mancini,28,17/04/1996,Serie A,2022/2023,Defender,Roma,Italy,6.86,2868,1375,1493,35,16,19,1,1,0,2,0,2,0,0,13,8,5,27,8,19,8,0,0.09,0.06,0.03,0.07,0.0,2868,0.85,106,82,359,1434,0.25,6.86,0.06,49.68,45.23,1583.0,37.17,1301.0,40.83,0.43,15.0,0.77,1.1,1.0,35.0,0.17,0.0,1.26,0.11,0.0,18.0,0.56,0.37,0.26,0.14,1.6,18.0,0.51,5.0,0.16,13.0,0.41,44.0,1.38,27.0,0.85,0.47,9.0,0.28,4.0,0.13,44.44,0.0,0.0,0.0,0.0,0.0,82.19,27.78,0.43,0.47,15.0,0.0,0.0,0.49,0.53,17.0,1.86,2.04,65.0,1.0,0.03,0.03,0.0,0.0,2.0,0.06,0.06,0.0,0.0,0.0,0.06,0.06,2.0,0.0,5.56,25.0,0.71,0.78,1.22,1.11,39.0,56.0,1.76,6.59,6.0,210.0,120.0,3.77,3.43,57.14,6.0,0.19,22.22,6.0,0.17,0.19,0.0
2258,Gianmarco Ferrari,31,15/05/1992,Serie A,2022/2023,Defender,Sassuolo,Italy,6.32,2218,934,1284,33,15,18,1,0,1,0,0,0,0,0,8,5,3,33,7,26,5,0,0.04,0.0,0.04,0.0,0.07,2218,1.34,67,67,444,0,0.2,6.32,0.0,51.64,39.59,1267.0,34.22,1095.0,44.63,0.12,4.0,0.19,0.94,0.72,23.0,0.06,0.0,0.75,0.0,0.0,7.0,0.29,0.19,0.03,0.03,1.47,7.0,0.22,1.0,0.04,6.0,0.24,24.0,0.98,6.0,0.24,0.16,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42,14.29,0.22,0.29,7.0,0.0,0.0,0.59,0.77,19.0,2.53,3.3,81.0,2.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,31.0,0.97,1.26,0.94,0.72,23.0,47.0,1.92,6.36,4.88,156.0,100.0,4.08,3.12,64.1,2.0,0.08,16.67,1.0,0.03,0.04,0.0
2260,Giorgio Scalvini,20,11/12/2003,Serie A,2022/2023,Defender,Atalanta,Italy,6.82,2347,1125,1222,32,15,17,2,1,1,2,0,2,0,0,7,2,5,33,16,17,7,0,0.15,0.08,0.08,0.08,0.07,1174,1.27,71,73,335,1174,0.27,6.82,0.06,56.29,45.88,1468.0,37.47,1199.0,45.98,0.31,10.0,0.25,2.11,1.72,55.0,0.22,0.0,1.62,0.34,0.0,8.0,0.61,0.38,0.69,0.12,1.53,16.0,0.5,4.0,0.15,12.0,0.46,52.0,1.99,8.0,0.31,0.38,22.0,0.84,11.0,0.42,50.0,0.0,0.0,0.0,0.0,0.0,81.68,25.0,0.84,1.04,27.0,0.0,0.0,0.41,0.5,13.0,1.62,1.99,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.23,0.19,6.0,0.0,12.5,6.0,0.19,0.23,2.07,1.69,54.0,49.0,1.88,9.7,7.91,253.0,121.0,4.64,3.78,47.83,7.0,0.27,25.0,2.0,0.06,0.08,0.0
2262,Giovanni Di Lorenzo,30,04/08/1993,Serie A,2022/2023,Defender,Napoli,Italy,7.2,3257,1699,1558,37,19,18,3,1,2,4,2,2,0,0,18,9,9,24,15,9,2,0,0.19,0.11,0.08,0.05,0.12,1086,0.66,136,88,1629,814,0.06,7.2,0.11,63.06,61.68,2282.0,53.16,1967.0,54.35,1.24,46.0,2.41,1.71,1.68,62.0,0.46,0.0,0.81,0.27,0.0,7.33,0.61,0.24,0.76,0.35,1.05,22.0,0.59,13.0,0.36,9.0,0.25,30.0,0.83,89.0,2.46,1.27,28.0,0.77,10.0,0.28,35.71,0.0,0.0,0.0,0.0,0.0,86.2,59.09,0.62,0.64,23.0,0.0,0.0,0.24,0.25,9.0,1.32,1.35,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,4.0,0.0,13.64,36.0,0.97,0.99,0.88,0.86,32.0,39.0,1.08,7.35,7.19,266.0,147.0,4.06,3.97,55.26,17.0,0.47,11.24,10.0,0.27,0.28,0.0
2268,Gleison Bremer,27,18/03/1997,Serie A,2022/2023,Defender,Juventus,Brazil,7.17,2640,1418,1222,30,16,14,4,4,0,1,1,0,0,0,14,8,6,30,14,16,6,0,0.17,0.03,0.14,0.25,0.0,660,1.02,88,88,440,2640,0.2,7.17,0.03,56.54,55.27,1658.0,49.83,1495.0,50.99,0.3,9.0,0.0,0.99,0.97,29.0,0.27,0.0,1.33,0.1,0.0,6.0,0.82,0.57,0.27,0.23,2.67,24.0,0.8,7.0,0.24,17.0,0.58,40.0,1.36,0.0,0.0,0.31,8.0,0.27,3.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,90.17,29.17,0.17,0.17,5.0,0.0,0.0,0.73,0.75,22.0,3.83,3.92,115.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,16.67,11.0,0.37,0.38,0.99,0.97,29.0,80.0,2.73,7.37,7.2,216.0,123.0,4.19,4.1,56.94,8.0,0.27,0.0,0.0,0.0,0.0,0.0
2273,Guglielmo Vicario,27,07/10/1996,Serie A,2022/2023,Goalkeeper,Empoli,Italy,7.09,2784,1434,1350,31,16,15,0,0,0,0,0,0,0,0,7,5,2,34,16,18,3,0,0.0,0.0,0.0,0.0,0.0,0,1.1,82,90,928,0,0.1,7.09,0.0,36.24,36.16,1121.0,24.9,772.0,24.96,0.0,0.0,0.0,0.03,0.03,1.0,0.0,3.13,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.14,135.0,4.36,71.85,68.87,0.0,0.03,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1.35,1.36,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.84,0.84,0.0,0.0,0.0,0.0,0.0,8.0,0.26,0.26,0.0,0.0,0.0,10.0,0.32,0.68,0.68,21.0,18.0,0.58,0.58,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Hakan Çalhanoğlu,30,08/02/1994,Serie A,2022/2023,Midfielder,Inter Milan,Turkey,7.3,2375,1233,1142,33,17,16,3,2,1,6,5,1,1,0,13,8,5,22,7,15,3,0,0.34,0.23,0.11,0.15,0.08,792,0.83,108,72,792,396,0.11,7.3,0.18,56.63,45.3,1495.0,40.0,1320.0,50.0,2.15,71.0,5.09,1.78,1.42,47.0,0.36,0.0,0.73,0.21,0.0,11.67,1.33,0.55,0.55,0.52,0.42,35.0,1.06,17.0,0.64,18.0,0.68,24.0,0.91,168.0,6.36,2.69,18.0,0.68,7.0,0.27,38.89,0.0,0.0,0.0,0.0,0.0,88.29,48.57,0.76,0.95,25.0,1.0,0.0,0.15,0.19,5.0,0.24,0.3,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,0.04,0.0,0.0,0.0,0.08,0.06,2.0,0.0,8.57,26.0,0.79,0.98,1.78,1.42,47.0,14.0,0.53,7.61,6.09,201.0,94.0,3.56,2.85,46.77,12.0,0.45,41.67,70.0,2.12,2.65,0.0
2289,Igor Julio,26,07/02/1998,Serie A,2022/2023,Defender,Fiorentina,Brazil,6.83,2059,1076,983,27,14,13,0,0,0,0,0,0,0,0,6,3,3,22,10,12,10,1,0.0,0.0,0.0,0.0,0.0,0,0.96,94,76,206,0,0.44,6.83,0.0,57.33,48.56,1311.0,42.85,1157.0,50.6,0.15,4.0,0.04,1.88,1.59,43.0,0.41,0.0,0.93,0.26,0.0,0.0,0.31,0.26,0.33,0.0,1.44,7.0,0.26,0.0,0.0,7.0,0.31,25.0,1.09,1.0,0.04,0.17,9.0,0.39,7.0,0.31,77.78,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.22,0.26,6.0,0.0,0.0,0.52,0.61,14.0,1.93,2.27,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.48,0.57,1.27,1.07,29.0,39.0,1.71,7.74,6.56,177.0,101.0,4.42,3.74,57.06,11.0,0.48,0.0,0.0,0.0,0.0,0.0
2293,Isak Hien,25,13/01/1999,Serie A,2022/2023,Midfielder,Hellas Verona,Sweden,6.78,2695,1345,1350,33,17,16,0,0,0,0,0,0,0,0,6,3,3,35,19,16,10,0,0.0,0.0,0.0,0.0,0.0,0,1.17,77,82,270,0,0.33,6.78,0.0,34.79,31.47,1007.0,23.59,755.0,26.08,0.06,2.0,0.03,2.52,2.28,73.0,0.44,0.0,0.97,0.44,0.0,0.0,0.1,0.09,0.72,0.0,2.47,3.0,0.09,0.0,0.0,3.0,0.1,31.0,1.07,1.0,0.03,0.07,23.0,0.79,14.0,0.48,60.87,0.0,0.0,0.0,0.0,0.0,74.98,0.0,0.53,0.59,17.0,0.0,0.0,0.53,0.59,17.0,2.69,2.97,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.72,0.79,1.8,1.62,52.0,79.0,2.73,11.44,10.34,331.0,189.0,6.53,5.91,57.1,14.0,0.48,100.0,1.0,0.03,0.03,0.0
2294,Ismael Bennacer,26,01/12/1997,Serie A,2022/2023,Midfielder,AC Milan,Algeria,7.25,2014,1029,985,28,14,14,2,1,1,2,2,0,0,0,8,5,3,20,9,11,5,0,0.18,0.09,0.09,0.09,0.09,1007,0.89,101,72,403,1007,0.22,7.25,0.07,59.23,47.71,1336.0,42.54,1191.0,52.8,1.57,44.0,2.82,2.7,2.18,61.0,0.79,0.0,0.93,1.04,0.0,6.0,0.53,0.32,1.54,0.11,0.79,12.0,0.43,3.0,0.13,9.0,0.4,26.0,1.15,79.0,3.5,1.95,43.0,1.91,29.0,1.29,67.44,0.0,0.0,0.0,0.0,0.0,89.15,25.0,0.61,0.75,17.0,0.0,0.0,0.25,0.31,7.0,0.5,0.62,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.0,0.0,16.67,25.0,0.89,1.11,1.6,1.29,36.0,22.0,0.98,11.0,8.86,248.0,137.0,6.07,4.89,55.24,22.0,0.98,27.85,22.0,0.79,0.98,0.0
2295,Ivan Ilić,23,17/03/2001,Serie A,2022/2023,Midfielder,Torino,Serbia,6.98,2033,1052,981,25,13,12,2,0,2,3,1,2,0,0,8,3,5,24,15,9,4,0,0.22,0.13,0.09,0.0,0.18,1017,1.06,85,81,508,678,0.18,6.98,0.12,50.11,45.28,1132.0,38.24,956.0,42.32,1.16,29.0,3.24,1.55,1.4,35.0,0.4,0.0,0.52,0.56,0.0,5.0,0.44,0.24,1.0,0.16,0.84,10.0,0.4,4.0,0.18,6.0,0.27,13.0,0.58,81.0,3.59,1.28,25.0,1.11,14.0,0.62,56.0,0.0,0.0,0.0,0.0,0.0,84.45,40.0,0.6,0.66,15.0,0.0,0.0,0.16,0.18,4.0,0.88,0.97,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.04,0.0,0.0,0.0,0.04,0.04,1.0,1.0,20.0,28.0,1.12,1.24,0.97,0.88,22.0,21.0,0.93,8.06,7.28,182.0,98.0,4.34,3.92,53.85,10.0,0.44,32.1,26.0,1.04,1.15,0.0
2296,Ivan Provedel,30,17/03/1994,Serie A,2022/2023,Goalkeeper,Lazio,Italy,7.1,3412,1702,1710,38,19,19,0,0,0,0,0,0,0,0,21,8,13,27,17,10,1,0,0.0,0.0,0.0,0.0,0.0,0,0.71,126,90,3412,0,0.03,7.1,0.0,30.33,30.26,1150.0,23.66,899.0,23.71,0.03,1.0,0.0,0.03,0.03,1.0,0.0,2.63,0.0,0.03,3.42,0.0,0.0,0.0,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.03,1.0,0.03,100.0,100.0,2.64,130.0,3.43,76.92,78.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,5.0,0.13,0.13,0.0,0.0,0.0,6.0,0.16,0.29,0.29,11.0,10.0,0.26,0.26,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,Jaka Bijol,25,05/02/1999,Serie A,2022/2023,Midfielder,Udinese,Slovenia,7.08,2732,1301,1431,32,16,16,3,2,1,2,2,0,0,0,10,5,5,35,16,19,10,0,0.16,0.07,0.1,0.14,0.06,911,1.15,78,85,273,1366,0.33,7.08,0.06,45.16,42.84,1371.0,36.5,1168.0,38.48,0.31,10.0,0.03,1.32,1.25,40.0,0.12,0.0,0.94,0.06,0.0,5.67,0.56,0.31,0.16,0.22,2.69,17.0,0.53,7.0,0.23,10.0,0.33,30.0,0.99,1.0,0.03,0.33,5.0,0.16,2.0,0.07,40.0,0.0,0.0,0.0,0.0,0.0,85.19,41.18,0.31,0.33,10.0,0.0,0.0,0.75,0.79,24.0,5.09,5.37,163.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,7.0,0.22,0.23,0.96,0.91,29.0,86.0,2.83,7.48,7.09,227.0,135.0,4.45,4.22,59.47,4.0,0.13,100.0,1.0,0.03,0.03,0.0
2316,Jerdy Schouten,27,12/01/1997,Serie A,2022/2023,Midfielder,Bologna,Netherlands,6.98,2517,1215,1302,33,17,16,0,0,0,2,1,1,0,0,6,5,1,37,10,27,3,0,0.07,0.07,0.0,0.0,0.0,0,1.32,68,76,839,1259,0.11,6.98,0.06,53.35,44.42,1466.0,38.64,1275.0,46.4,0.52,17.0,0.09,2.33,1.94,64.0,0.79,0.0,1.24,0.67,0.0,0.0,0.22,0.12,1.0,0.06,0.85,6.0,0.18,2.0,0.07,4.0,0.15,41.0,1.49,3.0,0.11,0.62,33.0,1.2,22.0,0.8,66.67,0.0,0.0,0.0,0.0,0.0,86.97,33.33,0.61,0.73,20.0,0.0,0.0,0.48,0.58,16.0,1.24,1.49,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,2.0,0.0,0.0,30.0,0.91,1.09,0.84,0.7,23.0,28.0,1.02,9.06,7.55,249.0,144.0,5.24,4.36,57.83,26.0,0.95,33.33,1.0,0.03,0.04,0.0
2318,Jeremy Toljan,29,08/08/1994,Serie A,2022/2023,Defender,Sassuolo,Germany,6.71,2672,1440,1232,31,16,15,0,0,0,1,0,1,0,0,7,5,2,40,15,25,3,0,0.03,0.03,0.0,0.0,0.0,0,1.35,67,86,891,2672,0.1,6.71,0.03,43.18,41.35,1282.0,34.65,1074.0,36.18,0.68,21.0,0.97,1.31,1.26,39.0,0.39,0.0,0.55,0.19,0.0,0.0,0.17,0.16,0.45,0.0,0.26,5.0,0.16,0.0,0.0,5.0,0.17,17.0,0.57,30.0,1.01,0.71,14.0,0.47,6.0,0.2,42.86,0.0,0.0,0.0,0.0,0.0,83.78,0.0,0.26,0.27,8.0,0.0,0.0,0.42,0.44,13.0,1.1,1.15,34.0,1.0,0.03,0.03,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.42,0.44,0.34,0.32,10.0,8.0,0.27,4.21,4.03,125.0,66.0,2.22,2.13,52.8,12.0,0.4,33.33,10.0,0.32,0.34,0.0
2321,Jhon Lucumí,25,26/06/1998,Serie A,2022/2023,Defender,Bologna,Colombia,6.97,2902,1416,1486,33,16,17,0,0,0,1,1,0,0,0,7,6,1,38,12,26,8,0,0.03,0.03,0.0,0.0,0.0,0,1.18,76,88,363,2902,0.25,6.97,0.03,59.45,58.09,1917.0,51.67,1705.0,52.88,0.27,9.0,0.03,1.58,1.55,51.0,0.18,0.0,1.0,0.12,0.0,0.0,0.25,0.18,0.21,0.06,1.21,8.0,0.24,2.0,0.06,6.0,0.19,33.0,1.02,1.0,0.03,0.28,7.0,0.22,4.0,0.12,57.14,0.0,0.0,0.0,0.0,0.0,88.94,25.0,0.52,0.53,17.0,0.0,0.0,0.79,0.81,26.0,2.85,2.92,94.0,4.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.55,0.56,0.9,0.88,29.0,40.0,1.24,6.08,5.94,196.0,113.0,3.5,3.42,57.65,6.0,0.19,100.0,1.0,0.03,0.03,0.0
2322,Joakim Mæhle,26,20/05/1997,Serie A,2022/2023,Midfielder,Atalanta,Denmark,6.36,2213,1204,1009,34,18,16,3,1,2,3,3,0,0,0,8,3,5,32,17,15,6,1,0.24,0.12,0.12,0.07,0.18,738,1.3,69,65,316,738,0.28,6.36,0.09,48.15,34.82,1184.0,28.35,964.0,39.2,1.09,37.0,1.12,1.34,0.97,33.0,0.68,0.0,0.71,0.5,0.0,6.33,0.77,0.38,1.41,0.18,0.12,19.0,0.56,6.0,0.24,13.0,0.53,24.0,0.98,38.0,1.55,1.5,48.0,1.95,17.0,0.69,35.42,0.0,0.0,0.0,0.0,0.0,81.42,31.58,0.47,0.65,16.0,0.0,0.0,0.18,0.24,6.0,0.59,0.81,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.24,0.18,6.0,0.0,15.79,19.0,0.56,0.77,0.65,0.47,16.0,4.0,0.16,6.95,5.03,171.0,73.0,2.97,2.15,42.69,23.0,0.94,26.32,10.0,0.29,0.41,0.0
